MeanNoTarget,ModalType,Responses,factive,genre,gold_label,sentence1,sentence2,uID,restrict,SuperGLUE_split,Verb,Embedding,environment,mean.noT,sd.noT,EmbedPredID,VerbID,Context,Verb_raw,MatSubjLemma,MatSubjNum,MatSubjPer,MatTense,VerbID_w_context
,,"0, 2, 2, 0, 0, 0, 0, 0, 0",no,SWBD,neutral,"B : Well , yeah , use that or , you know , there 's other consequences rather than killing them , you know , you could , always make them the slave of the people they committed the crime against . A : Oh .   Huh - uh . B : You know . A : Yeah . B : At least they might get some benefit in that , and if the people they committed a crime against , feel , at some later date , that these people have learned their lesson , are okay , you know , well , they can free them .",these people have learned their lesson,SWBD-11,False,,feel,conditional,conditional,,,21,10,"B: Well, yeah, use that or, you know, there's other consequences rather than killing them, you know, you could, always make them the slave of the people they committed the crime against. A: Oh.  Huh-uh. B: You know. A: Yeah. B: At least they might get some benefit in that,",feel,people,singular,third,future,82.0
,,"2, 1, 3, 2, -1, -3, 2, -3, -3",yes,SWBD,neutral,"A : Oh , well , what kind of paint did you use for the , um , bookends ? B : Well , that 's half the problem right there is that it was a oil base , so I had to get , and when I painted them , I did n't realize that we did n't have any turpentine or paint thinner or anything in the house . So I had it all over my hands . At first I did n't realize , you know , I had never painted anything , so I did n't realize that I needed that .",he needed that,SWBD-110,False,,realize,negation,negation,,,7,4,"A: Oh, well, what kind of paint did you use for the, um, bookends? B: Well, that's half the problem right there is that it was a oil base, so I had to get, and when I painted them, I didn't realize that we didn't have any turpentine or paint thinner or anything in the house. So I had it all over my hands. At first I didn't realize, you know, I had never painted anything,",realize,I,singular,first,past,100.0
,,"-2, -1, -3, -3, -2, 1, -3, -2, -1, -3",no,SWBD,contradiction,"A : But , uh , my only complaint is I really do n't enough time to look at the articles every day and go through a paper , you know , exhaust the details . So that 's why I concentrate on weekly magazines . B : Do you think that the weekly magazines provide you with as much detail information as you 'd like ? A : Well , yes . I do n't think I have the time to really become a student in every article .",he has the time to really become a student in every article,SWBD-111,True,test,think,negation,negation,,,5,3,"A: But, uh, my only complaint is I really don't enough time to look at the articles every day and go through a paper, you know, exhaust the details. So that's why I concentrate on weekly magazines. B: Do you think that the weekly magazines provide you with as much detail information as you'd like? A: Well, yes.",think,I,singular,first,present,76.0
,,"-1, 0, -3, -2, -2, 1, -1, 0, 0, -2",no,SWBD,neutral,"A : It was really kind of interesting because , Arsenio was asking him about , uh , what he thought of , uh , one of the other action guys . B : Really . A : God , I ca n't even remember the name . He said well , he would n't really talk about it . Did n't want to talk about him because he did n't think he was such uh , a good action guy .",he was such a good action guy,SWBD-112,False,,think,negation,negation,,,13,11,"A: It was really kind of interesting because, Arsenio was asking him about, uh, what he thought of, uh, one of the other action guys. B: Really. A: God, I can't even remember the name. He said well, he wouldn't really talk about it.",think,he,singular,third,past,71.0
,,"-2, -2, -1, 1, -2, -1, -2, -2",no,SWBD,contradiction,"A : Not that they wo n't appoint them but there is no budget for them , I guess . and the courthouse that goes with them and the bailiffs and the uh , court clerks . B : Huh .   Yeah . Whatever . A : So it seems , uh , no , I do not think I would change it .",he would change it,SWBD-113,True,test,think,negation,negation,,,6,3,"A: Not that they won't appoint them but there is no budget for them, I guess. and the courthouse that goes with them and the bailiffs and the uh, court clerks. B: Huh.  Yeah. Whatever. A: So it seems, uh, no,",think,I,singular,first,present,59.0
,,"-2, -3, -2, -2, -1, -2, -1, -3",yes,SWBD,contradiction,"B : it 's just a great cat , but . A : Well , my personal preference is a dog . Uh , I do n't know uh , that I would ever want a cat .",he would want a cat,SWBD-114,True,test,know,negation,negation,,,12,5,"B: it's just a great cat, but. A: Well, my personal preference is a dog.",know,I,singular,first,present,27.0
,,"-2, -2, -3, -3, -2, -3, -2, -2",no,SWBD,contradiction,"A : and then once they do get elected , they do n't have the power or the authority or the willingness to do those things that they promised , you know , beforehand . B : Right . A : You know , maybe it just was n't possible at all in the first place , you know , like the no new taxes thing . You know , that 's , uh , with the economy going the way it is and everything , that was nearly ridiculous thing to , even try to do . B : Yeah .   Yeah . Well , I do n't think he 's going to have to worry about that next year .",he's going to have to worry about that next year,SWBD-115,True,train,think,negation,negation,,,8,5,"A: and then once they do get elected, they don't have the power or the authority or the willingness to do those things that they promised, you know, beforehand. B: Right. A: You know, maybe it just wasn't possible at all in the first place, you know, like the no new taxes thing. You know, that's, uh, with the economy going the way it is and everything, that was nearly ridiculous thing to, even try to do. B: Yeah.  Yeah.",think,I,singular,first,present,110.0
,,"2, 3, 3, 3, 2, 3, -2, 3, 3",yes,SWBD,entailment,"A : Oh , oh yeah , and every time you see one hit on the side of the road you say is that my cat . B : Uh - huh . A : And you go crazy thinking it might be yours . B : Right , well I did n't realize my husband was such a sucker for animals until I brought one home one night .",her husband was such a sucker for animals,SWBD-116,True,train,realize,negation,negation,,,7,4,"A: Oh, oh yeah, and every time you see one hit on the side of the road you say is that my cat. B: Uh-huh. A: And you go crazy thinking it might be yours. B: Right,",realize,I,singular,first,past,53.0
,,"-2, -3, -3, -3, -3, -2, -3, -3",yes,SWBD,contradiction,"B : until they 're older and then they look back . A : Yeah , it 's true , um . what are some other questions they have , I 'm not sure . I know my parents are growing up , I guess they never spent much time watching TV . In fact , I 've never seen my mom turn on the TV ,",his mom would turn on the TV,SWBD-117,True,test,see,negation,negation,,,9,6,"B: until they're older and then they look back. A: Yeah, it's true, um. what are some other questions they have, I'm not sure. I know my parents are growing up, I guess they never spent much time watching TV.",seen,I,singular,first,past,59.0
,,"0, -1, 0, -1, 0, -2, -1, -3",no,SWBD,neutral,"B : Oh , it does . Uh , I have four sons myself , and the youngest is twenty - eight . So they are all pretty well grown up and they all went through it , you know , going through high school and everything and knock wood that , uh , they have not , well I wo n't say they did n't try it , uh ,",his sons didn't try it,SWBD-118,False,,say,negation,negation,,,8,4,"B: Oh, it does. Uh, I have four sons myself, and the youngest is twenty-eight. So they are all pretty well grown up and they all went through it, you know, going through high school and everything and knock wood that, uh, they have not,",say,I,singular,first,future,62.0
,,"-1, -3, -2, -3, -2, 3, -3, 0, -1, 1",no,SWBD,contradiction,"A : Uh , I , the cynical side of me says that , you know , it was more for , uh , the domestic political situation than for anything else . You know , you know , and for portraying Bush is a strong President . B : Huh , yeah , okay .   Sure . A : Uh , I mean my gut feeling is that , you know , he pretty much picked the fight uh , with , um , Hussein . B : Uh - huh . A : I mean I 'm not saying at all that Hussein was n't quite willing to enter that fight .",Hussein wasn't quite willing to enter that fight,SWBD-119,False,,say,negation,negation,,,10,5,"A: Uh, I, the cynical side of me says that, you know, it was more for, uh, the domestic political situation than for anything else. You know, you know, and for portraying Bush is a strong President. B: Huh, yeah, okay.  Sure. A: Uh, I mean my gut feeling is that, you know, he pretty much picked the fight uh, with, um, Hussein. B: Uh-huh. A:",saying,I,singular,first,present,101.0
,,"0, 0, 1, 0, 1, 1, 3, 0, 0, 1",no,SWBD,neutral,"B : And other than that I do not think it should be allowable . I think it should be illegal for them to want to do that . it 's kind of the big brother syndrome , I mean , I just , anything like that just kind of scares me . A : I tend to view it , even though I do n't think I 'd work for a company that did that , I sort of want to defend an employer 's rights uh , in addition to an individual 's rights , but an employer , really , I think , has the right to hire someone on any basis they want to B : Right . A : and if they say they do n't want smokers , I sort of feel like an employer should have the right to decide whether they want to allow that .",they don't want smokers,SWBD-12,False,,say,conditional,conditional,,,7,3,"B: And other than that I do not think it should be allowable. I think it should be illegal for them to want to do that. it's kind of the big brother syndrome, I mean, I just, anything like that just kind of scares me. A: I tend to view it, even though I don't think I'd work for a company that did that, I sort of want to defend an employer's rights uh, in addition to an individual's rights, but an employer, really, I think, has the right to hire someone on any basis they want to B: Right. A:",say,they,plural,third,future,127.0
,,"-2, -2, -3, -2, -2, -2, -2, -1",no,SWBD,contradiction,"B : And I do n't think that rehabilitation is effective . A : Right . Have to agree with you , and I 'm kind of in favor of capital punishment also . I just do n't think that it acts much as a deterrent to these people because , uh , you still see them committing the same crimes ,",it acts much as a deterrent to these people,SWBD-120,True,train,think,negation,negation,,,7,4,"B: And I don't think that rehabilitation is effective. A: Right. Have to agree with you, and I'm kind of in favor of capital punishment also.",think,I,singular,first,present,38.0
,,"2, 3, 1, 3, 3, -2, 3, 2, 3, -2",yes,SWBD,entailment,"B : Uh - huh . Yeah , I do n't think switching back and forth is that big a deal . I think people need to understand more like what a meter is , instead of how many feet in a meter or something . Just get used to using all the terms . Because someone says a kilogram , no one knows what that is . A : Everyone wants a conversion of that before kind of recognizing it as a concept to hold in mind . B : Yeah . A : Uh , I do n't see that , it can change it very quickly .",it can change it very quickly,SWBD-121,True,test,see,negation,negation,,,10,5,"B: Uh-huh. Yeah, I don't think switching back and forth is that big a deal. I think people need to understand more like what a meter is, instead of how many feet in a meter or something. Just get used to using all the terms. Because someone says a kilogram, no one knows what that is. A: Everyone wants a conversion of that before kind of recognizing it as a concept to hold in mind. B: Yeah. A:",see,I,singular,first,present,100.0
,,"-2, -2, -1, -2, -2, -2, -2, -3, -2, -2",no,SWBD,contradiction,"A : so you hear so much , you get a little tired of it , but then again , so many people you got to understand only catch it once a day , maybe B : Yep . A : but I think the quality of uh , our news is just , uh , I do n't believe it could be better",it could be better,SWBD-122,True,train,believe,negation,negation,,,6,3,"A: so you hear so much, you get a little tired of it, but then again, so many people you got to understand only catch it once a day, maybe B: Yep. A: but I think the quality of uh, our news is just, uh,",believe,I,singular,first,present,59.0
,,"-3, -1, -2, -3, -2, -2, -2, -3, -3, -3, -3",no,SWBD,contradiction,"A : I 've never heard that one , that 's very nice . Oh , so I 'm all for the metric system and converting over and I think , I guess , my feeling is the way to do it is to just start giving weights , you know , have a very brief transition period and then just start giving weights and kilometers , er , just as in kilometers and weights and kilograms and everything like that and , uh , just have people start using it rather than having people constantly trying to convert . Remember me getting a package of something that said one pound , this is a package of dates mind you , was , presumably something you weigh fairly precisely , it said one pound and then in parenthesis it said four hundred fifty - four point six grams . B : Right , right . A : And , as near as I could tell , seeing that was basically anti - metric propaganda cause anyone who would say , well look I can either buy a pound of something at four hundred sixty - four point six grams which , of course , they could n't weigh it out accurately anyway , um , every time I see something like that I think , well , that 's an anti - metric argument . B : Yeah . Well , uh , I do n't think it could ever happen with a quick transition .",it could happen with a quick transition,SWBD-123,True,dev,think,negation,negation,,,11,7,"A: I've never heard that one, that's very nice. Oh, so I'm all for the metric system and converting over and I think, I guess, my feeling is the way to do it is to just start giving weights, you know, have a very brief transition period and then just start giving weights and kilometers, er, just as in kilometers and weights and kilograms and everything like that and, uh, just have people start using it rather than having people constantly trying to convert. Remember me getting a package of something that said one pound, this is a package of dates mind you, was, presumably something you weigh fairly precisely, it said one pound and then in parenthesis it said four hundred fifty-four point six grams. B: Right, right. A: And, as near as I could tell, seeing that was basically anti-metric propaganda cause anyone who would say, well look I can either buy a pound of something at four hundred sixty-four point six grams which, of course, they couldn't weigh it out accurately anyway, um, every time I see something like that I think, well, that's an anti-metric argument. B: Yeah.",think,I,singular,first,present,246.0
,,"0, -2, -3, -3, -2, -2, -2, -3, -3, -2",no,SWBD,contradiction,"A : Okay , looks like we 're ready to go . Capital punishment , uh , the problem I have with capital punishment is that , uh , uh , it 's supposed to be a deterrent to crime , but I do n't think that it really actually does that . I do n't think it deters anybody , because most of the time crimes uh , are committed without any thought to the consequences",it deters somebody,SWBD-124,True,test,think,negation,negation,,,5,3,"A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, uh, it's supposed to be a deterrent to crime, but I don't think that it really actually does that.",think,I,singular,first,present,56.0
,,"1, -2, -3, -3, -1, -2, -3, -2, -3, 3, -3, 2",no,SWBD,contradiction,"A : No , I had moved away . B : No , uh - huh . A : I had taken the first one back . I did n't think that it heated well enough .",it heated well enough,SWBD-125,False,,think,negation,negation,,,6,3,"A: No, I had moved away. B: No, uh-huh. A: I had taken the first one back.",think,I,singular,first,past,30.0
,,"3, -1, -1, -1, -3, -3, -2, -1, -3, -2, 0, -3",yes,SWBD,contradiction,"A : and I 'm just like , well , uh , I 'm not even going to think much about it if you 're going to treat me with this much respect even before you 've gotten to know me . B : Yeah .   Right .   Right . that 's basically my opinion on it , right there , is that it 's just , you know , I was in the same sort of situation as , it was a job interview and then you had a physical , where you were drug tested , and it 's , I just , and I know people who have been drug tested and who have not , you know , been hired by a corporation which , uh , you know , I really . The other side of it is , besides its being an invasion of personal privacy , it 's my bodily fluid and I do n't really want you to look at it , or something pretty basic like that , A : Uh - huh . B : just to the fact that I do n't know that it is a company 's business to regulate what its employees are doing when they 're not at work .",it is a company's business to regulate what its employees are doing when they're not at work,SWBD-126,True,test,know,negation,negation,,,11,8,"A: and I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah.  Right.  Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it was a job interview and then you had a physical, where you were drug tested, and it's, I just, and I know people who have been drug tested and who have not, you know, been hired by a corporation which, uh, you know, I really. The other side of it is, besides its being an invasion of personal privacy, it's my bodily fluid and I don't really want you to look at it, or something pretty basic like that, A: Uh-huh. B:",know,I,singular,first,present,195.0
,,"-2, -2, -3, -1, -2, -2, -2, -3, -3, -2",no,SWBD,contradiction,"B : And I 've worked in the hospital for fifteen years and I 've taken care of a few AIDS patients . A : Uh - huh . B : Uh , when they asked us did we want to , uh , keep it the same or , uh , spend more , spend less , uh , I think right now what they 're spending is adequate . Uh , for my personal opinion . Uh , because I think it 's something that 's going to take them a while to come up with a , uh , vaccine for . A : Yeah .   Uh - huh .   Uh - huh . B : I do n't think it 's going to be that easy to come up with",it is going to be that easy to come up with,SWBD-127,True,train,think,negation,negation,,,6,3,"B: And I've worked in the hospital for fifteen years and I've taken care of a few AIDS patients. A: Uh-huh. B: Uh, when they asked us did we want to, uh, keep it the same or, uh, spend more, spend less, uh, I think right now what they're spending is adequate. Uh, for my personal opinion. Uh, because I think it's something that's going to take them a while to come up with a, uh, vaccine for. A: Yeah.  Uh-huh.  Uh-huh. B:",think,I,singular,first,present,124.0
,,"-2, -3, -3, -1, -2, -2, -2, -2",yes,SWBD,contradiction,"A : I 'll let you go first . B : Oh , well , what 's there to say ? Does n't seem like it 's being carried out very well in my opinion . Seems like it takes so long between conviction and carrying out the penalty that I do n't see that it makes any difference to sentence anybody .",it makes any difference to sentence someone,SWBD-128,True,test,see,negation,negation,,,20,17,"A: I'll let you go first. B: Oh, well, what's there to say? Doesn't seem like it's being carried out very well in my opinion.",see,I,singular,first,present,53.0
,,"3, 1, 2, -1, 1, -1, 2, -2",yes,SWBD,neutral,"A : See those type of people that have the most opinions , ones that do n't know anything . B : Yeah . A : Well , uh , I 've had teenagers and I now have grandchildren that are teenagers , and I do n't know that it might do them a little bit of good to see the world from a different perspective .",it might do teenagers a little bit of good to see the world from a different perspective,SWBD-129,False,,know,negation,negation,,,8,4,"A: See those type of people that have the most opinions, ones that don't know anything. B: Yeah. A: Well, uh, I've had teenagers and I now have grandchildren that are teenagers,",know,I,singular,first,present,47.0
,,"-1, 0, 0, 0, 0, 0, 0, 0",no,SWBD,neutral,"A : Yeah , they did . They put a lot of pressure on him from the outside and from the inside . Uh , it 's funny watching them play , he 's probably like a lot of quarterbacks , uh , when the pressure is really on when it 's down to the last few minutes of the game for the season is when the guys seem to really do their best . B : Uh - huh . A : And I have n't quite figured that out , if they figure they have got it won or if there 's no real hurry because the first three quarters or , uh , uh , if something happens that that adrenalin starts flowing .",they have got it won,SWBD-13,True,train,figure,conditional,conditional,,,5,2,"A: Yeah, they did. They put a lot of pressure on him from the outside and from the inside. Uh, it's funny watching them play, he's probably like a lot of quarterbacks, uh, when the pressure is really on when it's down to the last few minutes of the game for the season is when the guys seem to really do their best. B: Uh-huh. A: And I haven't quite figured that out,",figure,they,plural,third,present,94.0
,,"-3, -2, 1, -3, 1, -1, 2, -3, -2, -2, -3",no,SWBD,contradiction,"A : Um , yeah , that 's for sure . That 's for sure , do you have any feelings as to the trends that you see ? B : Well , it lo- , o- , the one trend I would say is that with so many more women choosing professional careers , there are fewer of them home in the afternoons , A : Uh - huh . B : and I do n't think it needs to be the mothers ,",it needs to be the mothers,SWBD-130,False,,think,negation,negation,,,6,4,"A: Um, yeah, that's for sure. That's for sure, do you have any feelings as to the trends that you see? B: Well, it lo-, o-, the one trend I would say is that with so many more women choosing professional careers, there are fewer of them home in the afternoons, A: Uh-huh. B:",think,I,singular,first,present,77.0
,,"-2, -2, -3, -2, -2, -3, -2, -2, -1, 0",no,SWBD,contradiction,"A : Okay , looks like we 're ready to go . Capital punishment , uh , the problem I have with capital punishment is that , uh , uh , it 's supposed to be a deterrent to crime , but I do n't think that it really actually does that .",it really actually does that,SWBD-131,True,test,think,negation,negation,,,9,4,"A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, uh, it's supposed to be a deterrent to crime,",think,I,singular,first,present,45.0
,,"-3, -2, 1, -2, 2, -1, -3, -3",no,SWBD,contradiction,"A : Well , do you think it 's , should be illegal for an employer to do this or , B : Uh , I really think it should be , except as I 've mentioned twice now , in the specified industries or jobs , because there are certain things where it 's just vital that a person is clear minded at all times . A : Yeah . B : And other than that I do not think it should be allowable .",it should be allowable,SWBD-132,False,,think,negation,negation,,,10,7,"A: Well, do you think it's, should be illegal for an employer to do this or, B: Uh, I really think it should be, except as I've mentioned twice now, in the specified industries or jobs, because there are certain things where it's just vital that a person is clear minded at all times. A: Yeah. B:",think,I,singular,first,present,80.0
,,"-2, -1, -2, -3, -2, 0, -2, -2, 0, -2",no,SWBD,contradiction,"A : Uh , well then you must know a lot more about this than I do . B : Uh , I think , uh , the system right now , you know , you know , is fine . I think it should be by a jury . I do n't think the judge should have , I mean he 's just there kind of like the referee . A : Uh - huh , Uh - huh . B : Uh , I do n't even think that it should be unanimous either . Uh ,",it should be unanimous,SWBD-133,True,train,think,negation,negation,,,10,6,"A: Uh, well then you must know a lot more about this than I do. B: Uh, I think, uh, the system right now, you know, you know, is fine. I think it should be by a jury. I don't think the judge should have, I mean he's just there kind of like the referee. A: Uh-huh, Uh-huh. B:",think,I,singular,first,present,89.0
,,"-2, -2, -2, -1, -1, -3, -3, -2",no,SWBD,contradiction,"B : Uh - huh . It , I mean , I do n't know , I do n't think George Bush will make the American people happy with ninety - seven cents a week . A : No , no , not at all . B : I just do n't think it was a well thought out incentive .",it was a well thought out incentive,SWBD-134,True,train,think,negation,negation,,,6,4,"B: Uh-huh. It, I mean, I don't know, I don't think George Bush will make the American people happy with ninety-seven cents a week. A: No, no, not at all. B:",think,I,singular,first,present,52.0
,,"-2, -1, -2, -2, -3, -3, -1, -2, -2",no,SWBD,contradiction,"B : How about GHOST ? A : we saw , an , we liked it but , you know , I did n't think it was as good as all the , uh , hype was about it .",it was as good as all the hype was about it,SWBD-135,True,test,think,negation,negation,,,10,8,"B: How about Ghost? A: we saw, an, we liked it",think,I,singular,first,past,24.0
,,"2, 0, -1, -2, -3, -2, -2, -3",yes,SWBD,contradiction,"B : Schwartzkopf knew what had to be done and it 's too bad that he just did n't have the ability just to do it , you know , uh , the go ahead to do it . A : Yeah . B : Because he had the fu- , he knew what was going to happen , more than any of us . Because I did n't realize that , um , it was going to make such a mess .",it was going to make such a mess,SWBD-136,False,,realize,negation,negation,,,11,4,"B: Schwartzkopf knew what had to be done and it's too bad that he just didn't have the ability just to do it, you know, uh, the go ahead to do it. A: Yeah. B: Because he had the fu-, he knew what was going to happen, more than any of us.",realize,I,singular,first,past,69.0
,,"1, 0, -2, -1, 0, 0, -1, 0, 2",yes,SWBD,neutral,"B : Oh , she was just funny . A : Really ? B : She was really funny . And her character was good . I do n't know that it was her in particular but just the character .",it was her in particular,SWBD-137,False,,know,negation,negation,,,6,3,"B: Oh, she was just funny. A: Really? B: She was really funny. And her character was good.",know,I,singular,first,present,29.0
,,"-2, -1, -3, -1, -2, -1, -2, -3, -1",no,SWBD,contradiction,"B : but I found that , uh , it was made of some material which actually ended up rusting uh , after , A : Oh . B : even , despite , you know , diligent washing , it got rusty after about , uh , three weeks of use . And I do n't think it was my fault because you know , I had made a point of like drying it off and cleaning it",it was his fault,SWBD-138,True,train,think,negation,negation,,,6,4,"B: but I found that, uh, it was made of some material which actually ended up rusting uh, after, A: Oh. B: even, despite, you know, diligent washing, it got rusty after about, uh, three weeks of use.",think,I,singular,first,present,57.0
,,"-2, 1, 3, -3, -1, 0, 0, 0, 0, 1",yes,SWBD,neutral,"A : Yes . And , oh , yeah , it 's very expensive . B : Oh . A : And , uh , B : I did n't realize it was that expensive .",it was that expensive,SWBD-139,False,,realize,negation,negation,,,5,3,"A: Yes. And, oh, yeah, it's very expensive. B: Oh. A: And, uh, B:",realize,I,singular,first,past,30.0
,,"0, 1, 0, 0, 0, 0, 3, 1, 0, 2, -1, 2",yes,SWBD,neutral,"B : Then I have another daughter in , uh , Bountiful , Utah and she has to work full - time and it 's just tearing her apart . She has a private baby - sitter . A : Yeah . B : And , uh , the baby just screams . I mean , the baby is like seventeen months and she just screams . A : Uh - huh . B : Well even if she knows that they 're fixing to get ready to go over there .",they're fixing to get ready to go over there,SWBD-14,False,,know,conditional,conditional,,,8,4,"B: Then I have another daughter in, uh, Bountiful, Utah and she has to work full-time and it's just tearing her apart. She has a private baby-sitter. A: Yeah. B: And, uh, the baby just screams. I mean, the baby is like seventeen months and she just screams. A: Uh-huh. B:",knows,she,singular,third,present,79.0
,,"-2, -2, -1, -2, -2, -2, -2, -3, -1, -2, 0, 0",no,SWBD,contradiction,"A : and if they were n't spending all the money on drug testing , people could have got a raise . So , see , you know , there 's different , I think that 's more of a personal view of mine other than a yes , sir , we should have drug testing because there 's really a problem B : Uh - huh . A : and I know that . But then , I have other views to it . B : I did n't think it was that expensive because my son was in probably a week and a half period",it was that expensive,SWBD-140,True,train,think,negation,negation,,,5,3,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",think,I,singular,first,past,90.0
,,"3, -1, 2, 2, 3, 1, 1, 1, 3",yes,SWBD,entailment,"A : and that rolling kind of , uh , B : Terrain . A : Yeah . is fairly famili- , . The thing that I thought was interesting was that the critics , apparently it 's going to win everything . B : Really ? A : Uh , and I had been told , you know , you would n't notice that it was three hours long , and all this , kind of ,",it was three hours long,SWBD-141,True,dev,notice,negation,negation,,,17,14,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:",notice,you,unknown,second,past,63.0
,,"-3, -3, -2, -3, -2, -3, 2, -3, -2",no,SWBD,contradiction,"B : I did , too . A : I mean , it was just more for my money . B : Yeah . I did n't think it was too long at all .",it was too long,SWBD-142,True,train,think,negation,negation,,,5,3,"B: I did, too. A: I mean, it was just more for my money. B: Yeah.",think,I,singular,first,past,27.0
,,"-1, -1, -3, 2, -1, -2, -3, -2",no,SWBD,contradiction,"B : That 's true . A : So . B : Uh , the other argument is that the death penalty is a deterrent and I really do n't , uh , agree with that . I do n't think anyone who would commit uh , a crime that would get them the death penalty would stop at the moment and say , well , I was about to kill and dismember this person but , oh , if they catch me they 're going to kill me so I better not do it . I just , do n't think uh , that it works that way .",it works that way,SWBD-143,True,test,think,negation,negation,,,10,5,"B: That's true. A: So. B: Uh, the other argument is that the death penalty is a deterrent and I really don't, uh, agree with that. I don't think anyone who would commit uh, a crime that would get them the death penalty would stop at the moment and say, well, I was about to kill and dismember this person but, oh, if they catch me they're going to kill me so I better not do it.",think,I,singular,first,present,101.0
,,"-3, 1, 2, 1, 1, 0, 0, -3, -2, -2, 1",no,SWBD,neutral,"B : Uh - huh , uh - huh . How 's that ? I have n't seen that . A : I like it a lot . It 's real different . In fact , they never thought it would be a hit .",it would be a hit,SWBD-144,False,,think,negation,negation,,,8,5,"B: Uh-huh, uh-huh. How's that? I haven't seen that. A: I like it a lot. It's real different.",thought,they,plural,third,past,38.0
,,"-1, 2, -2, -2, -2, -2, -2, -2, -3",no,SWBD,contradiction,"A : I do n't think it 's done . I do n't think we run it as a deterrent . I mean people say that , but , I mean , if it was really a deterrent , I mean I think like horse thieves in the old west , you know , they saw other horse thieves hanging by the necks every once in a while . B : Uh - huh . A : And if it was really seriously going to be a deterrent , I would think that it would be public . I mean I do n't think it would be this private thing because nobody ever sees it .",it would be this private thing,SWBD-145,True,test,think,negation,negation,,,8,5,"A: I don't think it's done. I don't think we run it as a deterrent. I mean people say that, but, I mean, if it was really a deterrent, I mean I think like horse thieves in the old west, you know, they saw other horse thieves hanging by the necks every once in a while. B: Uh-huh. A: And if it was really seriously going to be a deterrent, I would think that it would be public.",think,I,singular,first,present,103.0
,,"-2, -2, -3, -3, -2, -2, -2, -2, -3, -1",no,SWBD,contradiction,"B : but , you know , for other kind of cans , it 'd probably only take aluminum cans like that , do n't they . A : Yeah , I do n't , yeah , I do n't think it would crush steel cans ,",it would crush steel cans,SWBD-146,True,test,think,negation,negation,,,6,3,"B: but, you know, for other kind of cans, it'd probably only take aluminum cans like that, don't they. A: Yeah, I don't, yeah,",think,I,singular,first,present,40.0
,,"0, -1, 2, 0, -1, 0, -2, -1, 2, 1, 2, 0",yes,SWBD,neutral,"B : Uh , if they 've got these bins for all the other little items , I 'm sure if people will have batteries , uh , you know , quite often to toss out . A : Right , that 's true . Uh , when I was home those few days around Thanksgiving and uh , the truck came by , well , we all ran out to watch it because , you know , we 'd never really seen it pick up our stuff",it would pick up their stuff,SWBD-147,False,,see,negation,negation,,,39,37,"B: Uh, if they've got these bins for all the other little items, I'm sure if people will have batteries, uh, you know, quite often to toss out. A: Right, that's true. ",seen,we,plural,first,past,82.0
,,"-2, -1, -3, -1, -2, 0, -2, -1",no,SWBD,contradiction,"B : That throws the budget out of whack real fast . A : Well , we actually planned for about one year . B : Oh , good . A : Uh , that God because , , it never occurred to us that it would take seven months .",it would take seven months,SWBD-148,True,test,occur,negation,negation,,,15,9,"B: That throws the budget out of whack real fast. A: Well, we actually planned for about one year. B: Oh, good. A:",occurred,it,singular,third,past,41.0
,,"2, -3, 2, 3, 2, 2, 1, 1",no,SWBD,entailment,"B : yeah , obviously we do n't have any and I think that 's part of the role reversal , is it 's okay to get married and not have kids . A : Oh yeah . B : And I think society for such a long time said , well , you know , you 're married , now you need to have your family and I do n't think it 's been until recently that they had decided that two people was a family .",it's been until recently that they had decided that two people was a family,SWBD-149,True,test,think,negation,negation,,,7,4,"B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family",think,I,singular,first,present,71.0
,,"0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 0",yes,SWBD,neutral,"A : it 's nice when it makes , a lot because you can feed your own family . And then , B : Yeah , because when I make this chicken casserole it makes a real big casserole and then another one that I freeze . A : Uh - huh . B : or I give it to my Mom and Dad if I know we 're not going to eat ,",they're not going to eat,SWBD-15,False,,know,conditional,conditional,,,15,11,"A: it's nice when it makes, a lot because you can feed your own family. And then, B: Yeah, because when I make this chicken casserole it makes a real big casserole and then another one that I freeze. A: Uh-huh. B:",know,I,singular,first,present,66.0
